txtStim,stimFile,AI_Resp,ExplanationFile,Loop_1.thisRepN,Loop_1.thisTrialN,Loop_1.thisN,Loop_1.thisIndex,Loop_2.thisRepN,Loop_2.thisTrialN,Loop_2.thisN,Loop_2.thisIndex,Loop_3.thisRepN,Loop_3.thisTrialN,Loop_3.thisN,Loop_3.thisIndex,Loop_4.thisRepN,Loop_4.thisTrialN,Loop_4.thisN,Loop_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trial_start,Conversational_Intro_Txt.started,Conversational_Intro_Txt.stopped,Accept_Deny_Button.response,Accept_Deny_Button.rt,Accept_Deny_Button.started,Accept_Deny_Button.stopped,ConfidenceSlider.response,ConfidenceSlider.rt,ConfidenceSlider.started,ConfidenceSlider.stopped,Experimental_Images.started,Experimental_Images.stopped,DenySlider.response,DenySlider.rt,DenySlider.started,DenySlider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,Click_to_Continue.started,Click_to_Continue.stopped,trial_end,Q1_Slider.response,Q2_Slider.response,Q3_Slider.response,Q4_Slider.response,Q5_Slider.response,Q6_Slider.response,Q7_Slider.response,Q8_Slider.response,Q9_Slider.response,Q10_Slider.response,Q11_Slider.response,Q12_Slider.response,Q13_Slider.response,Q14_Slider.response,Q15_Slider.response,Q16_Slider.response,Q17_Slider.response,Q18_Slider.response,Q19_Slider.response,Q20_Slider.response,Q21_Slider.response,Q22_Slider.response,Q23_Slider.response,Text_Intro_Txt.started,Text_Intro_Txt.stopped,Question_Txt_5.started,Question_Txt_5.stopped,Accept_Deny_Button_5.response,Accept_Deny_Button_5.rt,Accept_Deny_Button_5.started,Accept_Deny_Button_5.stopped,ConfidenceSlider_5.response,ConfidenceSlider_5.rt,ConfidenceSlider_5.started,ConfidenceSlider_5.stopped,DenySlider_5.response,DenySlider_5.rt,DenySlider_5.started,DenySlider_5.stopped,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.time,mouse_8.clicked_name,mouse_8.started,mouse_8.stopped,Click_to_Continue_8.started,Click_to_Continue_8.stopped,Image_Intro_Txt.started,Image_Intro_Txt.stopped,Question_Txt_4.started,Question_Txt_4.stopped,Accept_Deny_Button_4.response,Accept_Deny_Button_4.rt,Accept_Deny_Button_4.started,Accept_Deny_Button_4.stopped,ConfidenceSlider_4.response,ConfidenceSlider_4.rt,ConfidenceSlider_4.started,ConfidenceSlider_4.stopped,Experimental_Images_4.started,Experimental_Images_4.stopped,DenySlider_4.response,DenySlider_4.rt,DenySlider_4.started,DenySlider_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,mouse_7.clicked_name,mouse_7.started,mouse_7.stopped,Click_to_Continue_7.started,Click_to_Continue_7.stopped,PresstoCont_7.started,PresstoCont_7.stopped,Feature_Intro_Txt.started,Feature_Intro_Txt.stopped,Question_Txt_3.started,Question_Txt_3.stopped,Accept_Deny_Button_3.response,Accept_Deny_Button_3.rt,Accept_Deny_Button_3.started,Accept_Deny_Button_3.stopped,ConfidenceSlider_3.response,ConfidenceSlider_3.rt,ConfidenceSlider_3.started,ConfidenceSlider_3.stopped,Experimental_Images_3.started,Experimental_Images_3.stopped,DenySlider_3.response,DenySlider_3.rt,DenySlider_3.started,DenySlider_3.stopped,Click_to_Continue_6.started,Click_to_Continue_6.stopped,PresstoCont_8.started,PresstoCont_8.stopped,Intro_Text.started,Intro_Text.stopped,Stim_slider.response,Stim_slider.rt,Stim_slider.started,Stim_slider.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,mouse_5.started,mouse_5.stopped,Click_to_Continue_5.started,Click_to_Continue_5.stopped,Choice_3_Intro_Txt.started,Choice_3_Intro_Txt.stopped,Question_Txt_8.started,Question_Txt_8.stopped,Accept_Deny_Button_8.response,Accept_Deny_Button_8.rt,Accept_Deny_Button_8.started,Accept_Deny_Button_8.stopped,ConfidenceSlider_8.response,ConfidenceSlider_8.rt,ConfidenceSlider_8.started,ConfidenceSlider_8.stopped,Experimental_Images_8.started,Experimental_Images_8.stopped,DenySlider_8.response,DenySlider_8.rt,DenySlider_8.started,DenySlider_8.stopped,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.time,mouse_11.clicked_name,mouse_11.started,mouse_11.stopped,Click_to_Continue_11.started,Click_to_Continue_11.stopped,end_Txt.started,end_Txt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Question 8:,stim/Tp_D_CND_M_N_ani00018_sec00096_00138.tif,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CND_M_N_ani00018_sec00096_00138.tif.png,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:07:54",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:08:20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.7722732,2695.7921952000006,2695.7921952000006,None,2.0,21.90472779999982,2695.7921952000006,None,4.0,23.829659300000458,2695.7921952000006,None,2695.7921952000006,None,1.0,25.511050299999624,2695.7921952000006,None,2711.3164802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 9:,stim/Au_txt_00005.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Au_txt_00005.jpg.png,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:08:20",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:09:03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2711.9653099000006,2722.0086281000004,2721.9829836,None,2.0,37.95099440000013,2721.9829836,None,4.0,38.93333950000033,2721.9829836,None,2721.9829836,None,3.0,42.10674049999943,2721.9829836,None,2752.1605549000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 10:,stim/Tp_D_CND_S_N_ind00078_ind00077_00476.tif,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CND_S_N_ind00078_ind00077_00476.tif.png,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:09:03",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:09:39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754.6743981,2764.6987526000003,2764.6734841000007,None,2.0,32.939910500000224,2764.6734841000007,None,3.0,34.28891649999969,2764.6734841000007,None,2764.6734841000007,None,3.0,35.44598589999987,2764.6734841000007,None,2790.1503644000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 11:,stim/Au_ani_00021.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00021.jpg.png,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:09:39",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:10:08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790.976597600001,2801.0132836000002,2800.9887995,None,1.0,23.71614199999931,2800.9887995,None,3.0,26.75890619999973,2800.9887995,None,2800.9887995,None,3.0,27.85970990000078,2800.9887995,None,2818.8736073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 12:,stim/Tp_D_CND_S_N_txt00028_txt00006_10848.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CND_S_N_txt00028_txt00006_10848.jpg.png,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:10:08",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:10:39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2819.7326250000006,2829.7626702000007,2829.7384992000007,None,1.0,28.80489899999975,2829.7384992000007,None,3.0,29.971060099999704,2829.7384992000007,None,2829.7384992000007,None,3.0,30.754632799999854,2829.7384992000007,None,2850.5276245000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 13:,stim/Tp_D_CNN_M_N_txt00049_txt00050_10374.tif,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CNN_M_N_txt00049_txt00050_10374.tif.png,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:10:39",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:11:07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2851.2335917,2861.2591619000004,2861.2591619000004,None,1.0,25.416069300000345,2861.2591619000004,None,4.0,26.026868799999647,2861.2591619000004,None,2861.2591619000004,None,3.0,26.872506099999555,2861.2591619000004,None,2878.1369046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 14:,stim/Au_txt_00038.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Au_txt_00038.jpg.png,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:11:07",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:11:32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878.7716992000005,2888.8012151000003,2888.7743665000007,None,1.0,21.236085000000458,2888.7743665000007,None,5.0,22.544627899999796,2888.7743665000007,None,2888.7743665000007,None,3.0,24.577333599999292,2888.7743665000007,None,2903.378761,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 15:,stim/Tp_D_CNN_M_N_nat10139_nat00095_11947.jpg.png,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CNN_M_N_nat10139_nat00095_11947.jpg.png,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:11:32",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:11:52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904.0305081000006,2914.0637794000004,2914.0392059000005,None,1.0,17.247703600000023,2914.0392059000005,None,5.0,18.000944100000197,2914.0392059000005,None,2914.0392059000005,None,1.0,18.87331600000016,2914.0392059000005,None,2922.9369494000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 16:,stim/Au_ani_00023.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00023.jpg.png,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:11:52",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:12:12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923.9032074000006,2933.9190391,2933.9190391,None,1.0,15.240413399999852,2933.9190391,None,5.0,16.08869380000033,2933.9190391,None,2933.9190391,None,1.0,18.908975199999986,2933.9190391,None,2942.8446821000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 17:,stim/Tp_D_CNN_M_N_sec10110_sec10101_10298.tif.png,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CNN_M_N_sec10110_sec10101_10298.tif.png,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:12:12",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:12:33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2943.7248013000008,2953.7690582000005,2953.7355700000007,None,1.0,17.083446399999957,2953.7355700000007,None,4.0,17.618751599999996,2953.7355700000007,None,2953.7355700000007,None,3.0,20.47109400000045,2953.7355700000007,None,2964.2357171000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 18:,stim/Au_txt_00042.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Au_txt_00042.jpg.png,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:12:34",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:12:59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965.3022783000006,2975.3168947000004,2975.3168947000004,None,1.0,22.73718110000027,2975.3168947000004,None,3.0,23.48515580000003,2975.3168947000004,None,2975.3168947000004,None,2.0,25.008647399999973,2975.3168947000004,None,2990.3424300000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2991.4369965000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069.6998380000005,None,3.0,8.213091800000257,3069.6998380000005,None,"[0.094444446, 0.537963]","[-0.0064814813, -0.43888888]","[1, 1]","[0, 0]","[0, 0]","[8.122838699999193, 12.225845900000422]",['Click_to_Continue_5'],0.011818189999758033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:21:44",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:22:03",4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,3516.2184944,3526.2529486000003,3526.228377200001,None,1.0,15.251173099999505,3526.228377200001,None,4.0,16.2825799000002,3526.228377200001,None,3526.228377200001,None,3.0,17.957881599999382,3526.228377200001,None,"[-0.5824074, -0.3564815, 0.5009259, 0.5175926]","[-0.1037037, -0.29814816, -0.20925926, -0.45462963]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[5.087038499999835, 6.161046900000656, 7.885404799999378, 8.694465000000491]",['Click_to_Continue_11'],10.0292779600004,None,3534.2101015000007,None,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595.864540300001,None,,,,,,,
